Date,AAPL,GOOGL,MSFT
2021-03-31,119.62348175048828,102.87127685546875,228.42445373535156
2021-04-01,120.45588684082031,106.22596740722656,234.7994384765625
2021-04-05,123.2959213256836,110.6739501953125,241.31005859375
2021-04-06,123.59949493408203,110.19014739990234,240.1377716064453
2021-04-07,125.2545394897461,111.67497253417969,242.11419677734375
2021-04-08,127.66366577148438,112.24356842041016,245.35983276367188
2021-04-09,130.2490692138672,113.25306701660156,247.87881469726562
2021-04-12,128.5254669189453,111.95378112792969,247.9369659423828
2021-04-13,131.64947509765625,112.44306945800781,250.4365692138672
2021-04-14,129.2991485595703,111.81861877441406,247.62692260742188
2021-04-15,131.71804809570312,113.98026275634766,251.41510009765625
2021-04-16,131.38507080078125,113.85557556152344,252.61651611328125
2021-04-19,132.0509796142578,114.20520782470703,250.6787872314453
2021-04-20,130.35679626464844,113.66903686523438,250.21377563476562
2021-04-21,130.7386932373047,113.63612365722656,252.46145629882812
2021-04-22,129.2110137939453,112.34780883789062,249.15774536132812
2021-04-23,131.541748046875,114.71245574951172,253.01373291015625
2021-04-26,131.93348693847656,115.21121978759766,253.40121459960938
2021-04-27,131.6103057861328,114.26605987548828,253.8081817626953
2021-04-28,130.81703186035156,117.66065979003906,246.6290283203125
2021-04-29,130.7191619873047,119.34248352050781,244.64288330078125
2021-04-30,128.74090576171875,117.38433837890625,244.32318115234375
2021-05-03,129.79855346679688,116.8646240234375,244.01316833496094
2021-05-04,125.20557403564453,115.05660247802734,240.0699462890625
2021-05-05,125.45040893554688,115.45262145996094,238.79107666015625
2021-05-06,127.05646514892578,116.5788345336914,241.9495086669922
2021-05-07,127.73336791992188,117.30602264404297,244.59445190429688
2021-05-10,124.4372787475586,114.3044662475586,239.4789276123047
2021-05-11,123.51513671875,113.22264099121094,238.5585174560547
2021-05-12,120.43487548828125,109.74076080322266,231.55381774902344
2021-05-13,122.59302520751953,111.17671203613281,235.458251953125
2021-05-14,125.0258560180664,113.63761138916016,240.41873168945312
2021-05-17,123.86830139160156,114.16331481933594,237.54124450683594
2021-05-18,122.47531127929688,112.84407806396484,235.50665283203125
2021-05-19,122.31835174560547,113.2944564819336,236.08934020996094
2021-05-20,124.88851165771484,115.06259155273438,239.35215759277344
2021-05-21,123.04425811767578,114.42316436767578,238.08006286621094
2021-05-24,124.68251037597656,117.76040649414062,243.52781677246094
2021-05-25,124.48632049560547,117.8516845703125,244.4406280517578
2021-05-26,124.4372787475586,118.72152709960938,244.21731567382812
2021-05-27,122.89714813232422,117.84220123291016,242.10032653808594
2021-05-28,122.23987579345703,117.55142211914062,242.45960998535156
2021-06-01,121.91614532470703,118.7649154663086,240.24557495117188
2021-06-02,122.68131256103516,118.23673248291016,240.14849853515625
2021-06-03,121.19023132324219,117.08906555175781,238.60443115234375
2021-06-04,123.49552917480469,119.38288116455078,243.53753662109375
2021-06-07,123.50534057617188,119.81831359863281,246.47019958496094
2021-06-08,124.3293685913086,119.62578582763672,245.2660675048828
2021-06-09,124.71194458007812,120.09961700439453,246.25657653808594
2021-06-10,123.71134948730469,121.45575714111328,249.8009796142578
2021-06-11,124.92776489257812,121.2098617553711,250.43223571777344
2021-06-14,127.99822998046875,122.14305877685547,252.3743896484375
2021-06-15,127.1741943359375,121.11959075927734,250.88858032226562
2021-06-16,127.67451477050781,120.47418212890625,249.93698120117188
2021-06-17,129.2832794189453,121.44278717041016,253.35513305664062
2021-06-18,127.97858428955078,119.81431579589844,251.92764282226562
2021-06-21,129.78358459472656,121.5116195678711,255.03514099121094
2021-06-22,131.43167114257812,122.02833557128906,257.83184814453125
2021-06-23,131.15696716308594,121.82533264160156,257.5988464355469
2021-06-24,130.87249755859375,122.19741821289062,258.9777526855469
2021-06-25,130.57821655273438,122.20589447021484,257.3559875488281
2021-06-28,132.21644592285156,122.23332977294922,260.9490661621094
2021-06-29,133.73696899414062,121.9704818725586,263.55145263671875
2021-06-30,134.35499572753906,121.78793334960938,263.0660095214844
2021-07-01,134.65907287597656,122.14205932617188,263.7456970214844
2021-07-02,137.29791259765625,124.94810485839844,269.62078857421875
2021-07-06,139.31874084472656,125.87831115722656,269.63055419921875
2021-07-07,141.82022094726562,126.1615982055664,271.8348083496094
2021-07-08,140.5155029296875,124.7351303100586,269.3974609375
2021-07-09,142.34994506835938,125.20846557617188,269.9024353027344
2021-07-12,141.75157165527344,126.661865234375,269.30029296875
2021-07-13,142.869873046875,127.02696228027344,272.8544616699219
2021-07-14,146.3131103515625,127.92024993896484,274.34027099609375
2021-07-15,145.65585327148438,126.69129180908203,272.9030456542969
2021-07-16,143.6055908203125,126.65637969970703,272.631103515625
2021-07-19,139.74053955078125,124.2702865600586,268.99932861328125
2021-07-20,143.37017822265625,125.89775848388672,271.24249267578125
2021-07-21,142.6344757080078,127.23395538330078,273.2623291015625
2021-07-22,144.00779724121094,128.1042938232422,277.86529541015625
2021-07-23,145.73434448242188,132.6864471435547,281.2931823730469
2021-07-26,146.15614318847656,133.7039337158203,280.6910705566406
2021-07-27,143.97837829589844,131.57418823242188,278.2536926269531
2021-07-28,142.222412109375,135.75782775878906,277.9429626464844
2021-07-29,142.869873046875,135.44212341308594,278.21484375
2021-07-30,143.08567810058594,134.3937225341797,276.6708068847656
